"id","category","de","es","en_ref","context","limit","status","note"
"board.rules.neg","i18n","Negative Modifikatoren","Modificadores negativos","Negative modifiers","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.rules.pairs","i18n","Ausschluss-Paare (nie zusammen)","Pares excluyentes (nunca juntos)","Exclusive pairs (never together)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.rules.pos","i18n","Positive Modifikatoren","Modificadores positivos","Positive modifiers","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.sub.board","i18n","Die besten Läufe aller Spieler.","Las mejores partidas de todos los jugadores.","The best runs from every player.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.sub.ranked","i18n","Woche {week} — alle spielen denselben Seed.","Semana {week} — todo el mundo juega la misma semilla.","Week {week} — everyone plays the same seed.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.tab.challenger","i18n","Challenger","Challenger","Challenger","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.tab.global","i18n","Global","Global","Global","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.tab.rules","i18n","Regeln","Reglas","Rules","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.tab.week","i18n","Diese Woche","Esta semana","This week","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.tab.weekShort","i18n","Woche","Semana","Week","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.title","i18n","Bestenliste","Clasificación","Leaderboard","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.unavailable","i18n","Bestenliste ist nicht verfügbar.","La clasificación no está disponible.","The leaderboard is unavailable.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.week.viewOnly","i18n","Die Platzierung dieser Woche. Gespielt wird über den Ranglisten-Knopf im Menü.","La clasificación de esta semana. Se juega con el botón de clasificatoria del menú.","This week’s standings. Play via the ranked button in the menu.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.weekLabel","i18n","Woche {week} · {year}","Semana {week} · {year}","Week {week} · {year}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.weekMods","i18n","Modifikatoren dieser Woche","Modificadores de esta semana","This week’s modifiers","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"board.weekSeed","i18n","Seed der Woche","Semilla de la semana","Seed of the week","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"build.deck.legend","i18n","Balken = Ø-Wert · violett ◆ = unschlagbar (>{over}, überbietet jede Gegnerkarte).","Barra = valor Ø · ◆ violeta = imbatible (>{over}, supera cualquier carta rival).","Bar = avg value · purple ◆ = unbeatable (>{over}, beats any opponent card).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"build.perks.empty","i18n","Noch keine Perks.","Aún no hay ventajas.","No perks yet.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"build.perks.emptyRun","i18n","Noch keine Perks. In manchen Durchläufen wählst du einen dazu.","Aún no hay ventajas. En algunos ciclos eliges una.","No perks yet. Some cycles let you pick one.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"build.perks.head","i18n","Perks: {count}","Ventajas: {count}","Perks: {count}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"build.skills.empty","i18n","Noch keine Skills.","Aún no hay habilidades.","No skills yet.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"build.skills.emptyRun","i18n","Noch keine Skills, ab Durchlauf {cycle} wählbar.","Aún no hay habilidades; se pueden elegir a partir del ciclo {cycle}.","No skills yet, pickable from cycle {cycle}.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"build.skills.head","i18n","Skills: {count}","Habilidades: {count}","Skills: {count}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_ARKADE.name","i18n","Arkade","Arcada","Arcade","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_BASILIKA.name","i18n","Basilika","Basílica","Basilica","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_BOLLWERK.name","i18n","Bollwerk","Baluarte","Bulwark","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_BUNTGLAS.name","i18n","Buntglas","Vidriera","Stained Glass","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_FIRST.name","i18n","Firstträger","Viga cumbrera","Ridge Beam","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_FRIES.name","i18n","Fries","Friso","Frieze","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_FUNDAMENT.name","i18n","Fundamentplatte","Losa de cimentación","Foundation Slab","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_GEWOELBE.name","i18n","Gewölbe","Bóveda","Vault","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_GIEBEL.name","i18n","Giebel","Hastial","Gable","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_GRUNDSTEIN.name","i18n","Grundstein","Piedra angular","Foundation Stone","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_KATHEDRALE.name","i18n","Kathedrale","Catedral","Cathedral","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_KLAMMER.name","i18n","Klammer","Grapa","Clamp","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_KONTOR.name","i18n","Kontor","Factoría","Trading Post","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_KREUZGANG.name","i18n","Kreuzgang","Claustro","Cloister","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_LAUFGANG.name","i18n","Laufgang","Galería","Gallery Walk","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_LEUCHTTURM.name","i18n","Leuchtturm","Faro","Lighthouse","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_LOSBUDE.name","i18n","Losbude","Caseta de rifas","Raffle Booth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_MARKT.name","i18n","Marktplatz","Mercado","Marketplace","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_MEILENSTEIN.name","i18n","Meilenstein","Miliario","Milestone","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_PFEILER.name","i18n","Pfeiler","Pilar","Pillar","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_PRISMA.name","i18n","Prisma","Prisma","Prism","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_PRUNKSAAL.name","i18n","Prunksaal","Salón de gala","State Hall","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_QUADER.name","i18n","Quader","Sillar","Ashlar","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_RAMPE.name","i18n","Rampe","Rampa","Ramp","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_RATHAUS.name","i18n","Rathaus","Ayuntamiento","Town Hall","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_REIHENHAUS.name","i18n","Reihenhaus","Casa adosada","Terrace House","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_RIEGEL.name","i18n","Riegel","Travesaño","Crossbar","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_SCHATZ.name","i18n","Schatzkammer","Cámara del tesoro","Treasury","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_SOCKEL.name","i18n","Sockel","Zócalo","Plinth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_SPEICHER.name","i18n","Speicherstadt","Barrio de almacenes","Warehouse District","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_SPIELBANK.name","i18n","Spielbank","Casino","Casino","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_STERNWARTE.name","i18n","Sternwarte","Observatorio","Observatory","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_STUETZE.name","i18n","Stützbalken","Viga de apoyo","Support Beam","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_VORWERK.name","i18n","Vorwerk","Revellín","Outwork","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_WEHRGANG.name","i18n","Wehrgang","Adarve","Rampart Walk","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_WETTHALLE.name","i18n","Wetthalle","Casa de apuestas","Betting Hall","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_ZINNE.name","i18n","Zinne","Almena","Battlement","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_ZOLLHAUS.name","i18n","Zollhaus","Aduana","Customs House","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_ZUNFTHAUS.name","i18n","Zunfthaus","Casa gremial","Guildhall","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_ZUNFTV.name","i18n","Zunftviertel","Barrio gremial","Guild Quarter","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.A_ZWINGER.name","i18n","Zwinger","Liza","Outer Ward","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.anker","i18n","jede Zelle zählt als Anker (×{f})","cada celda cuenta como ancla (×{f})","every cell counts as an anchor (×{f})","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.bind","i18n","Treppen-Bindeglied: Karte darf im Wert um ±{span} abweichen","enlace de escalera: la carta puede diferir en valor en ±{span}","stair link: the card may differ in value by ±{span}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.color.score","i18n","passende Farbe +{n} Score","palo coincidente +{n} puntuación","matching suit +{n} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.color.value","i18n","passende Farbe +{n} Stichwert","palo coincidente +{n} valor de baza","matching suit +{n} trick value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.compound","i18n","Sieg +{n} Score je vollendeter Struktur","victoria +{n} puntuación por estructura completada","win +{n} score per completed structure","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.crit","i18n","Crit-Sieg +{n} Score","victoria con crítico +{n} puntuación","crit win +{n} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.crossSeg","i18n","öffnet die Segmentgrenze","abre el límite de segmento","opens the segment boundary","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.flat.score","i18n","Sieg +{n} Score","victoria +{n} puntuación","win +{n} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.flat.value","i18n","alle Abgedeckten +{n} Stichwert","todas las cubiertas +{n} valor de baza","all covered cards +{n} trick value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.formMult","i18n","Formationen hier ×{f}","formaciones aquí ×{f}","formations here ×{f}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.gamble","i18n","Crit-Sieg +{n} Score · Sieg ohne Crit −{penalty} Score","victoria con crítico +{n} puntuación · victoria sin crítico −{penalty} puntuación","crit win +{n} score · win without a crit −{penalty} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.joker","i18n","Formations-Joker ({types})","comodín de formación ({types})","formation wild ({types})","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.lowValue","i18n","niedrige Karten +{n} Stichwert","cartas bajas +{n} valor de baza","low cards +{n} trick value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.milestone","i18n","jeder {every}. Sieg auf diesem Gebäude +{n} Score","cada {every} victorias en este edificio +{n} puntuación","every {every}th win on this building +{n} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.mult","i18n","Siege hier ×{f} Score","victorias aquí ×{f} puntuación","wins here ×{f} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.neighbor.score","i18n","Sieg +{n} Score je Nachbargebäude (max {cap})","victoria +{n} puntuación por edificio adyacente (máx. {cap})","win +{n} score per adjacent building (max {cap})","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.neighbor.value","i18n","+{n} Stichwert je Nachbargebäude (max {cap})","+{n} valor de baza por edificio adyacente (máx. {cap})","+{n} trick value per adjacent building (max {cap})","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.relay.both","i18n","strahlt +{n} Score in beide Nachbarfelder","irradia +{n} puntuación a ambas celdas contiguas","radiates +{n} score into both neighbouring cells","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.relay.right","i18n","reicht +{n} Score ans Feld rechts weiter","pasa +{n} puntuación a la celda de la derecha","passes +{n} score on to the cell to the right","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.segment.early","i18n","frühe","tempranos","early","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.segment.late","i18n","späte","tardíos","late","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.segment.score","i18n","{half} Segmente +{n} Score","segmentos {half} +{n} puntuación","{half} segments +{n} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.segment.value","i18n","{half} Segmente +{n} Stichwert","segmentos {half} +{n} valor de baza","{half} segments +{n} trick value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.streak","i18n","Sieg +{n} Score je Serienpunkt (max {cap})","victoria +{n} puntuación por punto de racha (máx. {cap})","win +{n} score per streak point (max {cap})","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.target.highest","i18n","höchste","más alta","highest","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.target.lowest","i18n","niedrigste","más baja","lowest","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.target.score","i18n","{which} Karte +{n} Score","carta {which} +{n} puntuación","{which} card +{n} score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.target.value","i18n","{which} Karte +{n} Stichwert","carta {which} +{n} valor de baza","{which} card +{n} trick value","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"building.eff.tierValue","i18n","dazu +{n} Stichwert auf jeder Zelle","además +{n} valor de baza en cada celda","plus +{n} trick value on each cell","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
