"id","category","de","zh-Hans","en_ref","context","limit","status","note"
"bar.lightning.discharge.title","i18n","Entladung: dauerhaftes Crit-Multiplikator-Momentum je Entladung.","放电：每次放电积累的永久暴击倍率动能。","Discharge: permanent crit-multiplier momentum per discharge.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.frequency","i18n","Blitzfrequenz","闪电频率","Strike rate","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.frequency.over","i18n","Crit voll: die Leiste zeigt jetzt den Crit-Multiplikator.","暴击已满：这条现在显示暴击倍率。","Crit is full: the bar now shows the crit multiplier.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.frequency.title","i18n","Crit-Chance des nächsten Siegs.","下一次获胜的暴击率。","Crit chance of the next win.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.fullBadge","i18n","· VOLL GELADEN","· 充能已满","· FULLY CHARGED","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.noConsumer","i18n","Voll: ohne Konsument verpufft die Ladung. Wähle {skill}, um sie zu verbrauchen.","已满：没有消耗者，充能就白白流失。选择{skill}来消耗它。","Full: without a consumer the charge goes to waste. Pick {skill} to spend it.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.saturation","i18n","🌐 Sturm-Sättigung","🌐 风暴饱和","🌐 Storm saturation","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.state.charge","i18n","Ladung {charge}/{max}","充能{charge}/{max}","Charge {charge}/{max}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.state.crit","i18n","Crit ×{mult}","暴击×{mult}","Crit ×{mult}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.state.full","i18n","Voll geladen","充能已满","Fully charged","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.storm","i18n","Gewitterfront","雷暴锋面","Storm Front","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.storm.title","i18n","Gewitterfront: Crit-Chance-Momentum je Entladung (bis +{cap} %).","雷暴锋面：每次放电积累的暴击率动能（最高+{cap}%）。","Storm Front: crit-chance momentum per discharge (up to +{cap}%).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.streak.broken","i18n","gerissen","已中断","broken","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.lightning.streakGuard","i18n","Serienschutz: eine Niederlage mit genug Ladung hielt die Serie (½ Ladung verbraucht).","连胜保护：充能足够时，一次失败也保住了连胜（消耗½充能）。","Streak Guard: a loss with enough charge held the streak (½ charge spent).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.bloom","i18n","Blüte","花朵","Bloom","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.forest","i18n","🌲 Wald","🌲 森林","🌲 Forest","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.forest.title","i18n","Weltenbaum: die Summe des Überlauf-Wachstums über alle grünen Karten zahlt je grünem Sieg (der ganze alte Wald).","世界树：所有绿色卡牌的溢出生长之和，会在每次绿色获胜时结算（整片老林一起算）。","World Tree: the total overflow growth across all green cards pays on every green win (the whole old forest).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.forest.unit","i18n","Überlauf-Wachstum","溢出生长","overflow growth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.grown","i18n","Gewachsen","生长总量","Grown","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.grown.unit","i18n","Wachstum gesamt","累计生长","total growth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.harvest","i18n","Ernte","收获","Harvest","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.mark.overgrowth","i18n","Überwucherung","疯长","Overgrowth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.mark.overgrowth.title","i18n","Überwucherung: ab {pct} % alle Farbblöcke +Faktor","疯长：达到{pct}%后所有同花块获得加成倍率","Overgrowth: from {pct}% on, all suit blocks get +factor","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.mark.spring","i18n","Ew. Frühling","永春","Etern. Spring","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.mark.spring.title","i18n","Ewiger Frühling: Überwucherung schon ab {pct} % Feld grün","永恒之春：场上绿色达{pct}%就进入疯长","Eternal Spring: overgrowth kicks in at {pct}% of the field green","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.maturing","i18n","Reifende Karten · {n}","正在成熟的卡牌 · {n}","Ripening cards · {n}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.maturing.more","i18n","+{n} weitere","+{n}张","+{n} more","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.nextRipe","i18n","Nächste Reife","下一次成熟","Next Ripening","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.nextRipe.title","i18n","Grobe Schätzung: nächster Setzling wird grün (aus Wachstumsrate × Restdistanz).","粗略估算：下一棵树苗何时变绿（由生长速度×剩余差值推算）。","Rough estimate: the next seedling turns green (growth rate × remaining distance).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.nextRipe.wins_one","i18n","~{count} Sieg","约{count}胜","~{count} win","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.nextRipe.wins_other","i18n","~{count} Siege","约{count}胜","~{count} wins","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.overflow","i18n","· Überlauf","· 溢出","· overflow","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.perWin","i18n","Score/Sieg","每胜得分","score/win","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.root","i18n","Wurzel","根系","Root","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.runners","i18n","Ausläufer · Kolonisiert","匍匐茎 · 已扩张","Runners · colonized","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.share","i18n","Grün-Anteil des Feldes","场上绿色占比","Green share of the field","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.share.badge","i18n","· ÜBERWUCHERT","· 疯长","· OVERGROWN","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.share.title","i18n","Anteil grüner (reifer + ausgewachsener) Karten am Feld.","场上绿色（成熟与完全长成）卡牌的占比。","Share of green (ripe + full-grown) cards on the field.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.share.value","i18n","{green} / {total} · {pct} %","{green}/{total} · {pct}%","{green} / {total} · {pct}%","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.stage.full","i18n","Ausgewachsen","完全长成","Full-grown","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.stage.full.title","i18n","Voll ausgewachsen (Wert {cap}).","完全长成（数值{cap}）。","Fully grown (value {cap}).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.stage.green","i18n","Grün","绿色","Green","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.stage.green.title","i18n","Reife grüne Karten, Wert unter dem Deckel (Balken = Ø Fortschritt zum Wert-Deckel).","已成熟的绿色卡牌，数值仍在上限之下（进度条为距离数值上限的平均进度）。","Ripe green cards below the value cap (bar = average progress to the value cap).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.stage.seed","i18n","Setzling","树苗","Seedling","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.stage.seed.title","i18n","Wachsende, noch nicht reife Karten (Balken = Ø Fortschritt zur Reife).","正在生长、尚未成熟的卡牌（进度条为距离成熟的平均进度）。","Growing cards that are not ripe yet (bar = average progress to ripeness).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.state.green","i18n","Grün {pct} %","绿色{pct}%","Green {pct}%","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.state.overgrown","i18n","Überwuchert","疯长","Overgrown","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.strip.green","i18n","Grün · W{value}","绿色 · 值{value}","Green · V{value}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.strip.seed","i18n","Setzling {growth}/{need}","树苗{growth}/{need}","Seedling {growth}/{need}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.tallest","i18n","🌳 Höchster Baum","🌳 最高的树","🌳 Tallest Tree","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.tallest.title","i18n","Mutterbaum: der tiefste Baum (Überlauf-Wachstum über dem Wert-Deckel) zahlt je grünem Sieg und verdoppelt seinen Wurzel-Score.","母树：你最深的那棵树（数值上限之上的溢出生长）在每次绿色获胜时结算，并让自己的根系得分翻倍。","Mother Tree: your deepest tree (overflow growth above the value cap) pays on every green win and doubles its root score.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.tallest.value","i18n","Wert {value}","数值{value}","Value {value}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.trimmed","i18n","✂ Getrimmt","✂ 已修剪","✂ Pruned","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.trimmed.title","i18n","Trimmen: jeder ersetzte Wachstums-Skill ({skills}) hebt dauerhaft den Wurzel- & Blüten-Score.","修剪：每个被替换掉的生长技能（{skills}）都会永久提高根系与花朵得分。","Pruning: every replaced growth skill ({skills}) permanently raises root & bloom score.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.trimmed.unit","i18n","· Wurzel/Blüte","· 根系/花朵","· root/bloom","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bar.plant.yield","i18n","Garten-Ertrag","花园产出","Garden Yield","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.banner.loss","i18n","Verloren","失败","Lost","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.banner.tie","i18n","Gleichstand","平局","Tie","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.banner.win","i18n","Gewonnen","获胜","Won","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.banner.winCrit","i18n","Gewonnen · Kritisch","获胜 · 暴击","Won · critical","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.banner.winTie","i18n","Gleichstand → Sieg","平局 → 获胜","Tie → win","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.aria","i18n","Aufschlüsselung des Stich-Scores","单墩得分的拆解","Trick score breakdown","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.base","i18n","Basis","基础","Base","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.base.title","i18n","Grundwert des Siegs plus alle flachen Boni (Perks, Crit-Flats, Fraktions-Score).","获胜的基础值，加上所有固定加值（天赋、暴击固定值、流派得分）。","Base value of the win plus every flat bonus (perks, crit flats, faction score).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.crit","i18n","Crit","暴击","Crit","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.crit.title","i18n","Crit-Multiplikator dieses Stichs.","这一墩的暴击倍率。","Crit multiplier of this trick.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.direct","i18n","Direkt","直接","Direct","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.direct.title","i18n","Direkt-Score, der an der Kette vorbeiläuft: Glutdividende, Blitz, Pflanze, Gletscher, Vabanque.","绕过乘算链的直接得分：余烬分红、闪电、植物、冰川、孤注一掷。","Direct score that bypasses the chain: ember dividend, lightning, plant, glacier, All In.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.form","i18n","Form","阵型","Form","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.form.title","i18n","Multiplikator der Formationen an dieser Position, samt Nachhall und Formationskern.","这个位次上各阵型的倍率，包含回响与阵型核心。","Multiplier of the formations at this position, including Echo and Core.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.perks","i18n","Perks","天赋","Perks","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.perks.title","i18n","Multiplikator aus Perks und Familien, dazu Sonnenzorn und die Score-Gebäude des Architekten.","来自天赋与系列的倍率，还有烈日之怒和建筑师的得分建筑。","Multiplier from perks and families, plus Sun Wrath and the architect’s score buildings.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.streak","i18n","Serie","连胜","Streak","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.streak.title","i18n","Multiplikator aus der laufenden Siegesserie.","来自当前连胜的倍率。","Multiplier from your running win streak.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.total","i18n","Summe","总计","Total","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.bd.total.title","i18n","Gesamter Score dieses Stichs.","这一墩的总得分。","Total score of this trick.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.big.avalanche","i18n","Lawine","雪崩","AVALANCHE","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.big.brutal","i18n","Brutal","凶猛","BRUTAL","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.big.fierce","i18n","Stark","强劲","NICE","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.big.godlike","i18n","Gottgleich","神级","GODLIKE","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.big.insane","i18n","Irre","疯狂","INSANE","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.big.letsgo","i18n","Gönn dir","痛快！","LET’S GO!","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.crit","i18n","Kritisch!","暴击！","Critical!","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.crit.mult","i18n","Kritisch ×{n}","暴击×{n}","Critical ×{n}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.ready","i18n","Bereit: starte den Autobattler","就绪：开始自动对战","Ready: start the autobattler","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"bf.side.opponent","i18n","Gegner","对手","Opponent","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
